,population size,function evaluations,bitflip probability,cross probability,fitness,execution
1947,100,1000,0.07,0.5,43.0,27
1948,100,1000,0.07,0.5,45.0,28
1949,100,1000,0.07,0.5,42.0,29
1950,100,1000,0.07,0.6,46.0,0
1951,100,1000,0.07,0.6,44.0,1
1952,100,1000,0.07,0.6,45.0,2
1953,100,1000,0.07,0.6,44.0,3
1954,100,1000,0.07,0.6,43.0,4
1955,100,1000,0.07,0.6,44.0,5
1956,100,1000,0.07,0.6,43.0,6
1957,100,1000,0.07,0.6,44.0,7
1958,100,1000,0.07,0.6,45.0,8
1959,100,1000,0.07,0.6,44.0,9
1960,100,1000,0.07,0.6,45.0,10
1961,100,1000,0.07,0.6,45.0,11
1962,100,1000,0.07,0.6,45.0,12
1963,100,1000,0.07,0.6,43.0,13
1964,100,1000,0.07,0.6,45.0,14
1965,100,1000,0.07,0.6,45.0,15
1966,100,1000,0.07,0.6,44.0,16
1967,100,1000,0.07,0.6,44.0,17
1968,100,1000,0.07,0.6,46.0,18
1969,100,1000,0.07,0.6,45.0,19
1970,100,1000,0.07,0.6,44.0,20
1971,100,1000,0.07,0.6,45.0,21
1972,100,1000,0.07,0.6,44.0,22
1973,100,1000,0.07,0.6,47.0,23
1974,100,1000,0.07,0.6,44.0,24
1975,100,1000,0.07,0.6,46.0,25
1976,100,1000,0.07,0.6,42.0,26
1977,100,1000,0.07,0.6,48.0,27
1978,100,1000,0.07,0.6,44.0,28
1979,100,1000,0.07,0.6,43.0,29
1980,100,1000,0.07,0.7,46.0,0
1981,100,1000,0.07,0.7,45.0,1
1982,100,1000,0.07,0.7,45.0,2
1983,100,1000,0.07,0.7,47.0,3
1984,100,1000,0.07,0.7,44.0,4
1985,100,1000,0.07,0.7,47.0,5
1986,100,1000,0.07,0.7,45.0,6
1987,100,1000,0.07,0.7,44.0,7
1988,100,1000,0.07,0.7,44.0,8
1989,100,1000,0.07,0.7,45.0,9
1990,100,1000,0.07,0.7,45.0,10
1991,100,1000,0.07,0.7,44.0,11
1992,100,1000,0.07,0.7,43.0,12
1993,100,1000,0.07,0.7,45.0,13
1994,100,1000,0.07,0.7,46.0,14
1995,100,1000,0.07,0.7,44.0,15
1996,100,1000,0.07,0.7,44.0,16
1997,100,1000,0.07,0.7,45.0,17
1998,100,1000,0.07,0.7,45.0,18
1999,100,1000,0.07,0.7,44.0,19
2000,100,1000,0.07,0.7,44.0,20
2001,100,1000,0.07,0.7,44.0,21
2002,100,1000,0.07,0.7,48.0,22
2003,100,1000,0.07,0.7,45.0,23
2004,100,1000,0.07,0.7,44.0,24
2005,100,1000,0.07,0.7,44.0,25
2006,100,1000,0.07,0.7,44.0,26
2007,100,1000,0.07,0.7,45.0,27
2008,100,1000,0.07,0.7,44.0,28
2009,100,1000,0.07,0.7,47.0,29
2010,100,1000,0.07,0.8,45.0,0
2011,100,1000,0.07,0.8,45.0,1
2012,100,1000,0.07,0.8,46.0,2
2013,100,1000,0.07,0.8,43.0,3
2014,100,1000,0.07,0.8,44.0,4
2015,100,1000,0.07,0.8,44.0,5
2016,100,1000,0.07,0.8,44.0,6
2017,100,1000,0.07,0.8,44.0,7
2018,100,1000,0.07,0.8,45.0,8
2019,100,1000,0.07,0.8,45.0,9
2020,100,1000,0.07,0.8,43.0,10
2021,100,1000,0.07,0.8,45.0,11
2022,100,1000,0.07,0.8,44.0,12
2023,100,1000,0.07,0.8,43.0,13
2024,100,1000,0.07,0.8,45.0,14
2025,100,1000,0.07,0.8,44.0,15
2026,100,1000,0.07,0.8,44.0,16
2027,100,1000,0.07,0.8,46.0,17
2028,100,1000,0.07,0.8,43.0,18
2029,100,1000,0.07,0.8,43.0,19
2030,100,1000,0.07,0.8,45.0,20
2031,100,1000,0.07,0.8,46.0,21
2032,100,1000,0.07,0.8,45.0,22
2033,100,1000,0.07,0.8,44.0,23
2034,100,1000,0.07,0.8,45.0,24
2035,100,1000,0.07,0.8,45.0,25
2036,100,1000,0.07,0.8,45.0,26
2037,100,1000,0.07,0.8,44.0,27
2038,100,1000,0.07,0.8,44.0,28
2039,100,1000,0.07,0.8,45.0,29
2040,100,1000,0.07,0.9,44.0,0
2041,100,1000,0.07,0.9,44.0,1
2042,100,1000,0.07,0.9,44.0,2
2043,100,1000,0.07,0.9,44.0,3
2044,100,1000,0.07,0.9,46.0,4
2045,100,1000,0.07,0.9,43.0,5
2046,100,1000,0.07,0.9,45.0,6
2047,100,1000,0.07,0.9,44.0,7
2048,100,1000,0.07,0.9,45.0,8
2049,100,1000,0.07,0.9,44.0,9
2050,100,1000,0.07,0.9,46.0,10
2051,100,1000,0.07,0.9,44.0,11
2052,100,1000,0.07,0.9,45.0,12
2053,100,1000,0.07,0.9,47.0,13
2054,100,1000,0.07,0.9,45.0,14
2055,100,1000,0.07,0.9,45.0,15
2056,100,1000,0.07,0.9,45.0,16
2057,100,1000,0.07,0.9,45.0,17
2058,100,1000,0.07,0.9,46.0,18
2059,100,1000,0.07,0.9,43.0,19
2060,100,1000,0.07,0.9,45.0,20
2061,100,1000,0.07,0.9,46.0,21
2062,100,1000,0.07,0.9,45.0,22
2063,100,1000,0.07,0.9,44.0,23
2064,100,1000,0.07,0.9,46.0,24
2065,100,1000,0.07,0.9,46.0,25
2066,100,1000,0.07,0.9,43.0,26
2067,100,1000,0.07,0.9,43.0,27
2068,100,1000,0.07,0.9,44.0,28
2069,100,1000,0.07,0.9,44.0,29
2070,100,1000,0.07,1.0,45.0,0
2071,100,1000,0.07,1.0,46.0,1
2072,100,1000,0.07,1.0,47.0,2
2073,100,1000,0.07,1.0,46.0,3
2074,100,1000,0.07,1.0,46.0,4
2075,100,1000,0.07,1.0,43.0,5
2076,100,1000,0.07,1.0,44.0,6
2077,100,1000,0.07,1.0,45.0,7
2078,100,1000,0.07,1.0,48.0,8
2079,100,1000,0.07,1.0,45.0,9
2080,100,1000,0.07,1.0,46.0,10
2081,100,1000,0.07,1.0,45.0,11
2082,100,1000,0.07,1.0,46.0,12
2083,100,1000,0.07,1.0,45.0,13
2084,100,1000,0.07,1.0,43.0,14
2085,100,1000,0.07,1.0,44.0,15
2086,100,1000,0.07,1.0,45.0,16
2087,100,1000,0.07,1.0,45.0,17
2088,100,1000,0.07,1.0,45.0,18
2089,100,1000,0.07,1.0,44.0,19
2090,100,1000,0.07,1.0,45.0,20
2091,100,1000,0.07,1.0,44.0,21
2092,100,1000,0.07,1.0,44.0,22
2093,100,1000,0.07,1.0,46.0,23
2094,100,1000,0.07,1.0,44.0,24
2095,100,1000,0.07,1.0,45.0,25
2096,100,1000,0.07,1.0,48.0,26
2097,100,1000,0.07,1.0,44.0,27
2098,100,1000,0.07,1.0,44.0,28
2099,100,1000,0.07,1.0,45.0,29
2100,100,1000,0.08,0.1,42.0,0
2101,100,1000,0.08,0.1,43.0,1
2102,100,1000,0.08,0.1,41.0,2
2103,100,1000,0.08,0.1,42.0,3
2104,100,1000,0.08,0.1,42.0,4
2105,100,1000,0.08,0.1,44.0,5
2106,100,1000,0.08,0.1,43.0,6
2107,100,1000,0.08,0.1,43.0,7
2108,100,1000,0.08,0.1,44.0,8
2109,100,1000,0.08,0.1,41.0,9
2110,100,1000,0.08,0.1,44.0,10
2111,100,1000,0.08,0.1,40.0,11
2112,100,1000,0.08,0.1,42.0,12
2113,100,1000,0.08,0.1,43.0,13
2114,100,1000,0.08,0.1,43.0,14
2115,100,1000,0.08,0.1,41.0,15
2116,100,1000,0.08,0.1,42.0,16
2117,100,1000,0.08,0.1,42.0,17
2118,100,1000,0.08,0.1,42.0,18
2119,100,1000,0.08,0.1,42.0,19
2120,100,1000,0.08,0.1,43.0,20
2121,100,1000,0.08,0.1,43.0,21
2122,100,1000,0.08,0.1,42.0,22
2123,100,1000,0.08,0.1,43.0,23
2124,100,1000,0.08,0.1,42.0,24
2125,100,1000,0.08,0.1,44.0,25
2126,100,1000,0.08,0.1,43.0,26
2127,100,1000,0.08,0.1,42.0,27
2128,100,1000,0.08,0.1,44.0,28
2129,100,1000,0.08,0.1,44.0,29
2130,100,1000,0.08,0.2,42.0,0
2131,100,1000,0.08,0.2,42.0,1
2132,100,1000,0.08,0.2,43.0,2
2133,100,1000,0.08,0.2,42.0,3
2134,100,1000,0.08,0.2,44.0,4
2135,100,1000,0.08,0.2,41.0,5
2136,100,1000,0.08,0.2,44.0,6
2137,100,1000,0.08,0.2,41.0,7
2138,100,1000,0.08,0.2,44.0,8
2139,100,1000,0.08,0.2,42.0,9
2140,100,1000,0.08,0.2,41.0,10
2141,100,1000,0.08,0.2,43.0,11
2142,100,1000,0.08,0.2,43.0,12
2143,100,1000,0.08,0.2,44.0,13
2144,100,1000,0.08,0.2,43.0,14
2145,100,1000,0.08,0.2,41.0,15
2146,100,1000,0.08,0.2,43.0,16
2147,100,1000,0.08,0.2,42.0,17
2148,100,1000,0.08,0.2,42.0,18
2149,100,1000,0.08,0.2,42.0,19
2150,100,1000,0.08,0.2,43.0,20
2151,100,1000,0.08,0.2,44.0,21
2152,100,1000,0.08,0.2,43.0,22
2153,100,1000,0.08,0.2,44.0,23
2154,100,1000,0.08,0.2,41.0,24
2155,100,1000,0.08,0.2,43.0,25
2156,100,1000,0.08,0.2,46.0,26
2157,100,1000,0.08,0.2,42.0,27
2158,100,1000,0.08,0.2,43.0,28
2159,100,1000,0.08,0.2,42.0,29
2160,100,1000,0.08,0.3,43.0,0
2161,100,1000,0.08,0.3,45.0,1
2162,100,1000,0.08,0.3,42.0,2
2163,100,1000,0.08,0.3,44.0,3
2164,100,1000,0.08,0.3,43.0,4
2165,100,1000,0.08,0.3,45.0,5
2166,100,1000,0.08,0.3,44.0,6
2167,100,1000,0.08,0.3,43.0,7
2168,100,1000,0.08,0.3,45.0,8
2169,100,1000,0.08,0.3,41.0,9
2170,100,1000,0.08,0.3,43.0,10
2171,100,1000,0.08,0.3,43.0,11
2172,100,1000,0.08,0.3,44.0,12
2173,100,1000,0.08,0.3,45.0,13
2174,100,1000,0.08,0.3,42.0,14
2175,100,1000,0.08,0.3,43.0,15
2176,100,1000,0.08,0.3,43.0,16
2177,100,1000,0.08,0.3,42.0,17
2178,100,1000,0.08,0.3,46.0,18
2179,100,1000,0.08,0.3,42.0,19
2180,100,1000,0.08,0.3,46.0,20
2181,100,1000,0.08,0.3,44.0,21
2182,100,1000,0.08,0.3,43.0,22
2183,100,1000,0.08,0.3,42.0,23
2184,100,1000,0.08,0.3,43.0,24
2185,100,1000,0.08,0.3,44.0,25
2186,100,1000,0.08,0.3,43.0,26
2187,100,1000,0.08,0.3,43.0,27
2188,100,1000,0.08,0.3,45.0,28
2189,100,1000,0.08,0.3,42.0,29
2190,100,1000,0.08,0.4,43.0,0
2191,100,1000,0.08,0.4,44.0,1
2192,100,1000,0.08,0.4,44.0,2
2193,100,1000,0.08,0.4,43.0,3
2194,100,1000,0.08,0.4,43.0,4
2195,100,1000,0.08,0.4,45.0,5
2196,100,1000,0.08,0.4,43.0,6
2197,100,1000,0.08,0.4,43.0,7
2198,100,1000,0.08,0.4,43.0,8
2199,100,1000,0.08,0.4,45.0,9
2200,100,1000,0.08,0.4,42.0,10
2201,100,1000,0.08,0.4,41.0,11
2202,100,1000,0.08,0.4,44.0,12
2203,100,1000,0.08,0.4,43.0,13
2204,100,1000,0.08,0.4,42.0,14
2205,100,1000,0.08,0.4,42.0,15
2206,100,1000,0.08,0.4,41.0,16
2207,100,1000,0.08,0.4,45.0,17
2208,100,1000,0.08,0.4,44.0,18
2209,100,1000,0.08,0.4,44.0,19
2210,100,1000,0.08,0.4,44.0,20
2211,100,1000,0.08,0.4,43.0,21
2212,100,1000,0.08,0.4,44.0,22
2213,100,1000,0.08,0.4,42.0,23
2214,100,1000,0.08,0.4,42.0,24
2215,100,1000,0.08,0.4,42.0,25
2216,100,1000,0.08,0.4,41.0,26
2217,100,1000,0.08,0.4,43.0,27
2218,100,1000,0.08,0.4,43.0,28
2219,100,1000,0.08,0.4,44.0,29
2220,100,1000,0.08,0.5,43.0,0
2221,100,1000,0.08,0.5,44.0,1
2222,100,1000,0.08,0.5,43.0,2
2223,100,1000,0.08,0.5,43.0,3
2224,100,1000,0.08,0.5,44.0,4
2225,100,1000,0.08,0.5,43.0,5
2226,100,1000,0.08,0.5,42.0,6
2227,100,1000,0.08,0.5,42.0,7
2228,100,1000,0.08,0.5,44.0,8
2229,100,1000,0.08,0.5,44.0,9
2230,100,1000,0.08,0.5,43.0,10
2231,100,1000,0.08,0.5,44.0,11
2232,100,1000,0.08,0.5,44.0,12
2233,100,1000,0.08,0.5,44.0,13
2234,100,1000,0.08,0.5,45.0,14
2235,100,1000,0.08,0.5,44.0,15
2236,100,1000,0.08,0.5,46.0,16
2237,100,1000,0.08,0.5,43.0,17
2238,100,1000,0.08,0.5,46.0,18
2239,100,1000,0.08,0.5,43.0,19
2240,100,1000,0.08,0.5,43.0,20
2241,100,1000,0.08,0.5,44.0,21
2242,100,1000,0.08,0.5,44.0,22
2243,100,1000,0.08,0.5,44.0,23
2244,100,1000,0.08,0.5,42.0,24
2245,100,1000,0.08,0.5,44.0,25
2246,100,1000,0.08,0.5,44.0,26
2247,100,1000,0.08,0.5,43.0,27
2248,100,1000,0.08,0.5,44.0,28
2249,100,1000,0.08,0.5,41.0,29
2250,100,1000,0.08,0.6,44.0,0
2251,100,1000,0.08,0.6,42.0,1
2252,100,1000,0.08,0.6,44.0,2
2253,100,1000,0.08,0.6,44.0,3
2254,100,1000,0.08,0.6,44.0,4
2255,100,1000,0.08,0.6,44.0,5
2256,100,1000,0.08,0.6,43.0,6
2257,100,1000,0.08,0.6,44.0,7
2258,100,1000,0.08,0.6,44.0,8
2259,100,1000,0.08,0.6,44.0,9
2260,100,1000,0.08,0.6,44.0,10
2261,100,1000,0.08,0.6,44.0,11
2262,100,1000,0.08,0.6,44.0,12
2263,100,1000,0.08,0.6,45.0,13
2264,100,1000,0.08,0.6,42.0,14
2265,100,1000,0.08,0.6,44.0,15
2266,100,1000,0.08,0.6,45.0,16
2267,100,1000,0.08,0.6,42.0,17
2268,100,1000,0.08,0.6,43.0,18
2269,100,1000,0.08,0.6,44.0,19
2270,100,1000,0.08,0.6,45.0,20
2271,100,1000,0.08,0.6,43.0,21
2272,100,1000,0.08,0.6,46.0,22
2273,100,1000,0.08,0.6,45.0,23
2274,100,1000,0.08,0.6,43.0,24
2275,100,1000,0.08,0.6,45.0,25
2276,100,1000,0.08,0.6,44.0,26
2277,100,1000,0.08,0.6,44.0,27
2278,100,1000,0.08,0.6,44.0,28
2279,100,1000,0.08,0.6,45.0,29
2280,100,1000,0.08,0.7,44.0,0
2281,100,1000,0.08,0.7,44.0,1
2282,100,1000,0.08,0.7,45.0,2
2283,100,1000,0.08,0.7,42.0,3
2284,100,1000,0.08,0.7,44.0,4
2285,100,1000,0.08,0.7,45.0,5
2286,100,1000,0.08,0.7,43.0,6
2287,100,1000,0.08,0.7,42.0,7
2288,100,1000,0.08,0.7,45.0,8
2289,100,1000,0.08,0.7,45.0,9
2290,100,1000,0.08,0.7,44.0,10
2291,100,1000,0.08,0.7,47.0,11
2292,100,1000,0.08,0.7,44.0,12
2293,100,1000,0.08,0.7,47.0,13
2294,100,1000,0.08,0.7,43.0,14
2295,100,1000,0.08,0.7,43.0,15
2296,100,1000,0.08,0.7,44.0,16
2297,100,1000,0.08,0.7,45.0,17
2298,100,1000,0.08,0.7,44.0,18
2299,100,1000,0.08,0.7,43.0,19
2300,100,1000,0.08,0.7,43.0,20
2301,100,1000,0.08,0.7,44.0,21
2302,100,1000,0.08,0.7,43.0,22
2303,100,1000,0.08,0.7,43.0,23
2304,100,1000,0.08,0.7,44.0,24
2305,100,1000,0.08,0.7,44.0,25
2306,100,1000,0.08,0.7,44.0,26
2307,100,1000,0.08,0.7,44.0,27
2308,100,1000,0.08,0.7,44.0,28
2309,100,1000,0.08,0.7,44.0,29
2310,100,1000,0.08,0.8,43.0,0
2311,100,1000,0.08,0.8,43.0,1
2312,100,1000,0.08,0.8,45.0,2
2313,100,1000,0.08,0.8,47.0,3
2314,100,1000,0.08,0.8,46.0,4
2315,100,1000,0.08,0.8,43.0,5
2316,100,1000,0.08,0.8,43.0,6
2317,100,1000,0.08,0.8,43.0,7
2318,100,1000,0.08,0.8,43.0,8
2319,100,1000,0.08,0.8,43.0,9
2320,100,1000,0.08,0.8,43.0,10
2321,100,1000,0.08,0.8,43.0,11
2322,100,1000,0.08,0.8,46.0,12
2323,100,1000,0.08,0.8,44.0,13
2324,100,1000,0.08,0.8,43.0,14
2325,100,1000,0.08,0.8,44.0,15
2326,100,1000,0.08,0.8,44.0,16
2327,100,1000,0.08,0.8,45.0,17
2328,100,1000,0.08,0.8,44.0,18
2329,100,1000,0.08,0.8,45.0,19
2330,100,1000,0.08,0.8,44.0,20
2331,100,1000,0.08,0.8,44.0,21
2332,100,1000,0.08,0.8,44.0,22
2333,100,1000,0.08,0.8,45.0,23
2334,100,1000,0.08,0.8,43.0,24
2335,100,1000,0.08,0.8,44.0,25
2336,100,1000,0.08,0.8,44.0,26
2337,100,1000,0.08,0.8,44.0,27
2338,100,1000,0.08,0.8,43.0,28
2339,100,1000,0.08,0.8,45.0,29
2340,100,1000,0.08,0.9,44.0,0
2341,100,1000,0.08,0.9,44.0,1
2342,100,1000,0.08,0.9,43.0,2
2343,100,1000,0.08,0.9,44.0,3
2344,100,1000,0.08,0.9,46.0,4
2345,100,1000,0.08,0.9,44.0,5
2346,100,1000,0.08,0.9,45.0,6
2347,100,1000,0.08,0.9,43.0,7
2348,100,1000,0.08,0.9,43.0,8
2349,100,1000,0.08,0.9,42.0,9
2350,100,1000,0.08,0.9,43.0,10
2351,100,1000,0.08,0.9,43.0,11
2352,100,1000,0.08,0.9,44.0,12
2353,100,1000,0.08,0.9,44.0,13
2354,100,1000,0.08,0.9,44.0,14
2355,100,1000,0.08,0.9,46.0,15
2356,100,1000,0.08,0.9,45.0,16
2357,100,1000,0.08,0.9,45.0,17
2358,100,1000,0.08,0.9,44.0,18
2359,100,1000,0.08,0.9,45.0,19
2360,100,1000,0.08,0.9,45.0,20
2361,100,1000,0.08,0.9,44.0,21
2362,100,1000,0.08,0.9,45.0,22
2363,100,1000,0.08,0.9,46.0,23
2364,100,1000,0.08,0.9,43.0,24
2365,100,1000,0.08,0.9,43.0,25
2366,100,1000,0.08,0.9,44.0,26
2367,100,1000,0.08,0.9,45.0,27
2368,100,1000,0.08,0.9,44.0,28
2369,100,1000,0.08,0.9,43.0,29
2370,100,1000,0.08,1.0,45.0,0
2371,100,1000,0.08,1.0,44.0,1
2372,100,1000,0.08,1.0,43.0,2
2373,100,1000,0.08,1.0,44.0,3
2374,100,1000,0.08,1.0,45.0,4
2375,100,1000,0.08,1.0,44.0,5
2376,100,1000,0.08,1.0,45.0,6
2377,100,1000,0.08,1.0,44.0,7
2378,100,1000,0.08,1.0,45.0,8
2379,100,1000,0.08,1.0,44.0,9
2380,100,1000,0.08,1.0,45.0,10
2381,100,1000,0.08,1.0,44.0,11
2382,100,1000,0.08,1.0,45.0,12
2383,100,1000,0.08,1.0,46.0,13
2384,100,1000,0.08,1.0,47.0,14
2385,100,1000,0.08,1.0,44.0,15
2386,100,1000,0.08,1.0,46.0,16
2387,100,1000,0.08,1.0,42.0,17
2388,100,1000,0.08,1.0,43.0,18
2389,100,1000,0.08,1.0,45.0,19
2390,100,1000,0.08,1.0,46.0,20
2391,100,1000,0.08,1.0,43.0,21
2392,100,1000,0.08,1.0,44.0,22
2393,100,1000,0.08,1.0,44.0,23
2394,100,1000,0.08,1.0,45.0,24
2395,100,1000,0.08,1.0,45.0,25
2396,100,1000,0.08,1.0,45.0,26
2397,100,1000,0.08,1.0,45.0,27
2398,100,1000,0.08,1.0,45.0,28
2399,100,1000,0.08,1.0,47.0,29
2400,100,1000,0.09,0.1,43.0,0
2401,100,1000,0.09,0.1,41.0,1
2402,100,1000,0.09,0.1,43.0,2
2403,100,1000,0.09,0.1,41.0,3
2404,100,1000,0.09,0.1,42.0,4
2405,100,1000,0.09,0.1,42.0,5
2406,100,1000,0.09,0.1,42.0,6
2407,100,1000,0.09,0.1,43.0,7
2408,100,1000,0.09,0.1,41.0,8
2409,100,1000,0.09,0.1,42.0,9
2410,100,1000,0.09,0.1,41.0,10
2411,100,1000,0.09,0.1,42.0,11
2412,100,1000,0.09,0.1,44.0,12
2413,100,1000,0.09,0.1,43.0,13
2414,100,1000,0.09,0.1,45.0,14
2415,100,1000,0.09,0.1,41.0,15
2416,100,1000,0.09,0.1,41.0,16
2417,100,1000,0.09,0.1,41.0,17
2418,100,1000,0.09,0.1,40.0,18
2419,100,1000,0.09,0.1,43.0,19
2420,100,1000,0.09,0.1,43.0,20
2421,100,1000,0.09,0.1,42.0,21
2422,100,1000,0.09,0.1,42.0,22
2423,100,1000,0.09,0.1,42.0,23
2424,100,1000,0.09,0.1,41.0,24
2425,100,1000,0.09,0.1,43.0,25
2426,100,1000,0.09,0.1,43.0,26
2427,100,1000,0.09,0.1,43.0,27
2428,100,1000,0.09,0.1,42.0,28
2429,100,1000,0.09,0.1,40.0,29
2430,100,1000,0.09,0.2,41.0,0
2431,100,1000,0.09,0.2,42.0,1
2432,100,1000,0.09,0.2,42.0,2
2433,100,1000,0.09,0.2,43.0,3
2434,100,1000,0.09,0.2,42.0,4
2435,100,1000,0.09,0.2,43.0,5
2436,100,1000,0.09,0.2,42.0,6
2437,100,1000,0.09,0.2,43.0,7
2438,100,1000,0.09,0.2,44.0,8
2439,100,1000,0.09,0.2,42.0,9
2440,100,1000,0.09,0.2,40.0,10
2441,100,1000,0.09,0.2,46.0,11
2442,100,1000,0.09,0.2,43.0,12
2443,100,1000,0.09,0.2,43.0,13
2444,100,1000,0.09,0.2,42.0,14
2445,100,1000,0.09,0.2,44.0,15
2446,100,1000,0.09,0.2,44.0,16
2447,100,1000,0.09,0.2,44.0,17
2448,100,1000,0.09,0.2,43.0,18
2449,100,1000,0.09,0.2,40.0,19
2450,100,1000,0.09,0.2,43.0,20
2451,100,1000,0.09,0.2,43.0,21
2452,100,1000,0.09,0.2,43.0,22
2453,100,1000,0.09,0.2,42.0,23
2454,100,1000,0.09,0.2,42.0,24
2455,100,1000,0.09,0.2,42.0,25
2456,100,1000,0.09,0.2,43.0,26
2457,100,1000,0.09,0.2,43.0,27
2458,100,1000,0.09,0.2,44.0,28
2459,100,1000,0.09,0.2,42.0,29
2460,100,1000,0.09,0.3,43.0,0
2461,100,1000,0.09,0.3,43.0,1
2462,100,1000,0.09,0.3,41.0,2
2463,100,1000,0.09,0.3,42.0,3
2464,100,1000,0.09,0.3,42.0,4
2465,100,1000,0.09,0.3,45.0,5
2466,100,1000,0.09,0.3,43.0,6
2467,100,1000,0.09,0.3,44.0,7
2468,100,1000,0.09,0.3,44.0,8
2469,100,1000,0.09,0.3,42.0,9
2470,100,1000,0.09,0.3,44.0,10
2471,100,1000,0.09,0.3,40.0,11
2472,100,1000,0.09,0.3,43.0,12
2473,100,1000,0.09,0.3,43.0,13
2474,100,1000,0.09,0.3,45.0,14
2475,100,1000,0.09,0.3,44.0,15
2476,100,1000,0.09,0.3,42.0,16
2477,100,1000,0.09,0.3,43.0,17
2478,100,1000,0.09,0.3,42.0,18
2479,100,1000,0.09,0.3,44.0,19
2480,100,1000,0.09,0.3,41.0,20
2481,100,1000,0.09,0.3,44.0,21
2482,100,1000,0.09,0.3,43.0,22
2483,100,1000,0.09,0.3,42.0,23
2484,100,1000,0.09,0.3,43.0,24
2485,100,1000,0.09,0.3,43.0,25
2486,100,1000,0.09,0.3,43.0,26
2487,100,1000,0.09,0.3,43.0,27
2488,100,1000,0.09,0.3,44.0,28
2489,100,1000,0.09,0.3,44.0,29
2490,100,1000,0.09,0.4,42.0,0
2491,100,1000,0.09,0.4,42.0,1
2492,100,1000,0.09,0.4,44.0,2
2493,100,1000,0.09,0.4,43.0,3
2494,100,1000,0.09,0.4,43.0,4
2495,100,1000,0.09,0.4,43.0,5
2496,100,1000,0.09,0.4,44.0,6
2497,100,1000,0.09,0.4,43.0,7
2498,100,1000,0.09,0.4,42.0,8
2499,100,1000,0.09,0.4,44.0,9
2500,100,1000,0.09,0.4,43.0,10
2501,100,1000,0.09,0.4,45.0,11
2502,100,1000,0.09,0.4,42.0,12
2503,100,1000,0.09,0.4,44.0,13
2504,100,1000,0.09,0.4,43.0,14
2505,100,1000,0.09,0.4,43.0,15
2506,100,1000,0.09,0.4,43.0,16
2507,100,1000,0.09,0.4,41.0,17
2508,100,1000,0.09,0.4,42.0,18
2509,100,1000,0.09,0.4,43.0,19
2510,100,1000,0.09,0.4,44.0,20
2511,100,1000,0.09,0.4,42.0,21
2512,100,1000,0.09,0.4,42.0,22
2513,100,1000,0.09,0.4,43.0,23
2514,100,1000,0.09,0.4,43.0,24
2515,100,1000,0.09,0.4,43.0,25
2516,100,1000,0.09,0.4,45.0,26
2517,100,1000,0.09,0.4,43.0,27
2518,100,1000,0.09,0.4,42.0,28
2519,100,1000,0.09,0.4,42.0,29
2520,100,1000,0.09,0.5,44.0,0
2521,100,1000,0.09,0.5,43.0,1
2522,100,1000,0.09,0.5,42.0,2
2523,100,1000,0.09,0.5,42.0,3
2524,100,1000,0.09,0.5,45.0,4
2525,100,1000,0.09,0.5,45.0,5
2526,100,1000,0.09,0.5,44.0,6
2527,100,1000,0.09,0.5,44.0,7
2528,100,1000,0.09,0.5,43.0,8
2529,100,1000,0.09,0.5,44.0,9
2530,100,1000,0.09,0.5,43.0,10
2531,100,1000,0.09,0.5,44.0,11
2532,100,1000,0.09,0.5,42.0,12
2533,100,1000,0.09,0.5,44.0,13
2534,100,1000,0.09,0.5,43.0,14
2535,100,1000,0.09,0.5,43.0,15
2536,100,1000,0.09,0.5,42.0,16
2537,100,1000,0.09,0.5,44.0,17
2538,100,1000,0.09,0.5,45.0,18
2539,100,1000,0.09,0.5,43.0,19
2540,100,1000,0.09,0.5,42.0,20
2541,100,1000,0.09,0.5,42.0,21
2542,100,1000,0.09,0.5,43.0,22
2543,100,1000,0.09,0.5,45.0,23
2544,100,1000,0.09,0.5,43.0,24
2545,100,1000,0.09,0.5,42.0,25
2546,100,1000,0.09,0.5,44.0,26
2547,100,1000,0.09,0.5,44.0,27
2548,100,1000,0.09,0.5,43.0,28
2549,100,1000,0.09,0.5,43.0,29
2550,100,1000,0.09,0.6,43.0,0
2551,100,1000,0.09,0.6,43.0,1
2552,100,1000,0.09,0.6,45.0,2
2553,100,1000,0.09,0.6,43.0,3
2554,100,1000,0.09,0.6,44.0,4
2555,100,1000,0.09,0.6,43.0,5
2556,100,1000,0.09,0.6,44.0,6
2557,100,1000,0.09,0.6,45.0,7
2558,100,1000,0.09,0.6,43.0,8
2559,100,1000,0.09,0.6,43.0,9
2560,100,1000,0.09,0.6,45.0,10
2561,100,1000,0.09,0.6,43.0,11
2562,100,1000,0.09,0.6,43.0,12
2563,100,1000,0.09,0.6,43.0,13
2564,100,1000,0.09,0.6,44.0,14
2565,100,1000,0.09,0.6,44.0,15
2566,100,1000,0.09,0.6,42.0,16
2567,100,1000,0.09,0.6,45.0,17
2568,100,1000,0.09,0.6,44.0,18
2569,100,1000,0.09,0.6,43.0,19
2570,100,1000,0.09,0.6,45.0,20
2571,100,1000,0.09,0.6,43.0,21
2572,100,1000,0.09,0.6,43.0,22
2573,100,1000,0.09,0.6,43.0,23
2574,100,1000,0.09,0.6,43.0,24
2575,100,1000,0.09,0.6,44.0,25
2576,100,1000,0.09,0.6,43.0,26
2577,100,1000,0.09,0.6,43.0,27
2578,100,1000,0.09,0.6,41.0,28
2579,100,1000,0.09,0.6,43.0,29
2580,100,1000,0.09,0.7,43.0,0
2581,100,1000,0.09,0.7,44.0,1
